0214,Vestlitoppen Borettslag
5195,Toftesgate 43 Borettslag
5197,Motzfeldtsgate 21-23 Sameie
5198,Åsaveien 11 Sameie
5199,Brochmannsgata 4 Borettslag
5200,Torshov Kvartal VII Borettslag
5201,Thorvald Meyersgate 85 Sameie
5203,Miljøgaten II Borettslag
5205,Miljøgaten I Borettslag
5206,Seilduksgt. 5 Borettslag
5207,Bygdøy Alle 45 Sameie
5209,Jacob Aalsgate 5 Sameie
5213,Hagastubben Sameie
5214,Tøyen Boligselskap AS
5215,Vestlijordet Huseierlag
5216,Ryenstubben 6 Sameie
5218,Thor Olsens Gt. 6 B/L
5222,Beverkollen Huseierforening
5225,Bjerkelundsgata 6 B/L
5226,Askergata 2 Sameie
5227,Birkelunden Boligsameie(bærum)
5228,Sameiet Huseby Terrasse
5232,Claus Riisgate 2 AS
5233,Biermannsgate 8 B/L
5235,Hekkveien Boligsameiet
5236,Ryenstubben 4 Sameiet
5237,Solbakken II Sameie
5238,Skovveien 35 Sameie
5239,Romsdalsgata 3 B/L
5240,Elmholt Boligsameie I
5244,Elmholt Boligsameie III
5247,Elmholt Boligsameie II
5249,Elmholt Boligsameie IV
5250,Sofienberggata 56 Sameie
5251,Bjerregaardsgate 29 Sameie
5252,Hansteensgate 12 Sameie
5257,Tøyenbygg 1 Sameiet
5258,Tøyenbygg II AS
5259,Elmholt V Sameie
5260,Elmholt VI Sameie
5265,Bogstadveien 46 Sameie
5267,Sorgenfrigaten 31 Sameie
5268,Hammerstads Gate 23 Sameie
5272,Jbs B/L
5273,Gjøvikgt. 4 Borettslag
5274,Skovveien 22 Sameie
5275,Hauketoveien 10 Sameie
5276,Vestlihagen B/S
5277,Uranienborgveien 7 S/E
5278,Mortenstunet AS
5279,Krumgata 6 Sameie
5280,Nordstrandveien 17 Sameie
5281,Brinken Sameie
5282,Islandsgt. 10 B/L
5283,Grunerl Brl Helgesensgt 7-9-11
5285,Urtegata 45 B/L
5286,Boligsameiet Haukåsen IV
5287,Lutvann Boligsameie
5288,Stensjordet Borettslag
5289,Iladalen VI B/L
5291,Ullevålsveien 107 AS
5292,Sommerfrydløkken AS
5293,Furukollen Boligsameie
5294,Bentsegata 2 B/L
5295,Sandefjordgata 3 Brl
5296,Borggata 4-6-8 Sameie
5297,Elmholt VII Sameie
5298,Elmholt VIII Sameie
5299,Låveveien 48 Boligsameie
5302,Brandtsgate 2 AS
5303,Jessenløkken Boligsameie
5305,Brækkehus Boligsameie
5306,Vålerenga Sameie
5310,Rudshøgda IV Grendelag
5315,Stockflethsgate 51 BL
5316,Thurmannsgate 12 Sameie
5318,Hagegata 39 BL
5319,Hekkveien 10 Sameie
5320,Thorvald Meyersgate 35-41 B/L
5321,Sannergaten 5 AS
5323,Fjellhus Boligselskap AS
5324,Westye Egebergsgt. 1 Sameie
5325,Øvre Foss 6 AS
5327,Torshovgaten 5 BL
5328,Kirkeveien 74 Sameie
5329,Sagene Ring Garasjesameie
5332,Uranienborgvn.11 Nord Sameie
5334,Østmarka Boligsameie
5335,Grefsen Senior Senter
5336,Multehaug Sameie I& II
5339,Drammensveien 50 C/D Sameie
5341,Frognerkilen Terrasse Sameiet
5344,Huitfeldtsgt. 33 Sameie
5345,Dalehaugen 2-4 BL
5346,Holtekilskrenten Bs
5349,Ole Fladagersgate 1 Sameie
5350,Langgaten 2 Sameie
5352,Fjellgata/Gøteborggata SE
5353,Olaussengården Sameie
5354,Rosenborggt 8-10 S/E
5355,Rosenborggt. 12 BL
5356,Frysjaveien 1-3-5 Sameie
5358,Iladalen VII AS
5359,Ryghsvei 5-7 Boligsameie
5360,Villabygg I AS
5361,Sarpsborggt 14 Sameie
5365,Hammergården Borettslag
5366,Kingo Terrasse AS
5368,St. Halvardsgt. 25 D-F Sameiet
5369,Trudvang AS
5370,Harry Fettsvei 5A og B Brl
5372,Gustav Vigelandsvei 1 Sameiet
5373,Bjørnebodammen Boligsameie Utg
5374,Lunden 24/26 BL
5376,Tangerudhagen Boligsameie 1
5377,Schøningsgt 34 BL
5378,Kirkeveien 53 Sameie
5379,Røahagan 1C Sameie
5380,Pres.Harbitzgate 5 Sameie Utg
5382,Frichsgate 1 SE
5383,Fuglehauggt. 12 BL
5384,Thurmannsgt. 10 Brl
5386,Lunden 32/36 Borettslag
5387,Sandefjordgata 2 Borettslag
5389,Nils Huusgt. 18 Sameie
5390,Åsavn25 27 H Hårfagresg17 19Se
5391,Hegdehaugsveien 36 Sameie
5392,Hammergaten 1 Sameie
5393,Larviksgata 5 Sameiet
5395,Øvre Foss 8 AS
5397,Calmeyersgt. 4 Brl
5400,Rødtvedt Borettslag
5401,Herkulesveien Boligsameie
5402,Ullevålsveien 82 AS
5403,Collettsgate 54 Brl
5404,Waldemar Thranes Gate 60/62 SE
5405,Brånåsen Terrasse II Sameie
5406,Eckersbergsgt. 31 Sameie
5407,Etterstadkroken 7 C og D BL
5408,Etterstadkroken 5 G Sameie
5409,Etterstadkroken 5 H Sameie Utg
5410,Schweigaards Gate 80/Vestfoldg
5412,Vossegata 34 Borettslag
5413,Lunden 38-40 Sameie
5414,Øraker Boligsameie
5415,Vardøgt. 1 Borettslag
5417,Welhavensgt 21 Sameie
5418,Ringgaten Terrasse Sameie
5419,Torshovgata 8 Borettslag
5420,Skullerudhøgda I Boligsameie
5422,Westye Egebergsgt 2 Sameie
5423,Westye Egebergsgt 3 Sameie
5424,Westye Egebergsgt 4 Sameie
5425,Grønvold Hageby Borettslag
5426,Etterstadkroken 5E og F Sameie
5427,Hølandsgt. 1 A/S
5428,Holbergsgt. 11 Sameie
5429,Fridtjofsborg AS
5430,Holmboesgt. 4-6 Sameie
5431,Elveparken Sameie
5432,Fagerheimgaten 9 AS
5433,Lille Rosenlund Borettslaget
5434,Etterstadkroken 5 C og D S/E
5435,Gamle Kjelsåsvei 50 A/S
5436,Sandakervn. 33 Sameie
5437,Trondheimsvn.141-151 Sameie
5438,Utsigten Husvildekoloni
5439,Jordalgata 2 Borettslag
5441,Etterstadkroken 7 A og B BL
5443,Gøteborggt 49-51 Sameie
5444,Johannes Brunsgate 12C Sameie
5446,Skullerudbakken 8-10 Brl
5447,Skullerudtunet Terrasse Sameie
5449,Grenseveien 30 Borettslag
5452,Etterstadkroken 7 E og F Brl
5453,Skippergata 12 Sameie
5454,Sofiesgate 66 AS
5456,Skullerud Terrasse 1-4 S/E
5457,Bergverksgaten Borettslag
5458,Platousgate 11-13 Sameiet
5461,Arctandersgate 1 Boligsameie
5462,Tangerudskogen Sameie
5463,Etterstadkroken 5A og B Sameie
5464,Volvat Borettslag
5465,Schøningsgate 32 Boligsameie
5466,Ila Kvartal II A Borettslag
5468,Bj.Stallaresv3/9Trondheimsv163
5469,Schous Plass 5 Sameie
5471,Solvanglia Borettslag
5473,Enebakkvn. 18/Vålerenggt.1  BL
5474,SE Kragskogen Terrasse
5475,Skullerud Omsorg Borettslag
5476,Bentsegt. 6 Sameie
5477,Mikkel Doblougs Gate 9 AS
5478,Tåsen Borettslag
5479,Grefsenlia Terr. Boligsameie U
5483,Furulundveien 13 Sameie
5484,Nyhagen Boligsameie
5485,Stensberggt. 10-14 Boligsameie
5486,Vestgrensa Borettslag
5487,Grefsen Terrassehus Sameie
5488,Øvre Foss 10 AS
5489,Neuberggt. 2 Borettslag
5491,Lunden Hageby Huseierforening
5493,Åkebergveien 56 Sameie
5494,Hospitalhaven Boligsameie
5495,Stovnerbakken 2 Borettslag
5497,Nobelsgate 27 Sameiet
5498,Trondheimsveien199 Boligsameie
5500,Sameiet Sofienberg
5501,Nordre Kragskogen Boligsameie
5502,Sideros Sameie
5504,Ljabru Forretningssenter SE
5505,Eiriksgate 17 Boligsameie
5506,Eiksveien 50-52-54-56 Eiseksse
5507,Industrigaten 60 AS
5508,Torshov Kv VIII Borettslag
5509,Rosenborggata 5 Sameie
5510,Laura Gundersensgate 4 Sameie
5511,Ræverud Sameie
5512,Sofienberggt 13 A-E Sameie
5513,Parkgården Sameiet
5514,Bislett Borettslag II
5515,Bakkehaven Boligsameie
5516,Schultzehaugen Edens Hage Bs
5518,Ljanselva Borettslag
5520,Velhaven Boligsameie
5521,Pilehaven Boligsameiet
5522,Romsås Panorama Eierseksjonssa
5523,Oppsalveien 34 Boligsameiet
5524,St.Hanshaugterrassen Bs
5525,Schultzehaugen 1 Sameie
5526,Schultzehaugen 5 Sameiet
5527,Schultzehaugen 4 Sameie
5530,Østhorn Boligsameie
5531,Ringgatens Byggeselskap II AS
5532,Apalløkka Boligsameie
5533,Thorvald Meyersgate 26 Brl Utg
5535,Jonsrudveien 1 A-F Sameiet
5538,Det Glade Kvartal I Brl
5539,Maridalsveien 154 Sameiet
5545,Rolvsrud Studio I Sameiet Utg
5546,Carl Berner Terrasser Brlaget
5547,Voldsløkka Park Sameie
5548,Lisa Kristoffersens Plass SE
5550,Rathkesgt. 10 Sameiet
5551,Torshovgata 15 AS
5552,Fredensborg Sameie 1
5553,Jacob Aall Boligsameie
5554,Hertug Skulesgt. 15 Sameie
5556,Borghaven Sameiet
5557,Ringnes Park Øst 3 Sameie
5558,Ringnes Park Øst 4 Sameie
5559,Stockflethsgate 60 Borettslag
5560,Fredriksborg Boligsameie Utg
5561,Vålerengaparken Borettslag
5562,Lassonsgate 8&10 Sameiet
5563,Lassonsgate 2,4 og 6 Sameie
5564,Løkkegangen 1 og 3 Sameie
5566,Elvebredden Nedre Sameiet
5567,Elvebredden Øvre Sameiet
5569,Frognerkompleks Eierseksjoner
5570,Harry Fettsvei 7A Sameie
5572,Dannevigsveien 10 Borettslag
5573,Baglerhagen Boligsameie
5574,Baglerløkka Borettslag
5575,Baglerenga Boligsameie
5577,Baglerhaugen Boligsameie
5578,Baglerlunden Brl
5581,Elisenbergvn. 4 Sameiet
5584,Parkstredet Boligsameie
5585,Brånåsen Panorama Borettslag
5586,Stensgaten 35 Sameie
5587,Cort Adelersgate 17 Sameie
5588,Vestli Sameie
5589,Hansteensgate 9 Sameiet
5591,Solsiden 1 Boligsameie
5593,Nordahl Brunsgt. 18 Borettslag
5594,Platousgate 11 Borettslaget
5598,Åslandrabben Sameie
5604,Lilleborg B6 Sameiet
5607,Haugensletten Boligsameie
5608,Bogstadvn 58 Sameiet
5610,Ekerud Boligsameie
5611,Cort Adelers Gate 14 Sameie
5612,Vestre Voksen Sameie
5614,Munkegata 3 Borettslag
5616,Solhellingen Boligsameie
5617,Arendalsgta 14 Sameiet
5619,Sverresgate 1-3 Borettslag
5620,Ullevålsveien 111 Sameie
5621,Bøler Senter Borettslag
5624,Torshov Kva. Xiv B Boligsameie
5627,Bestumkilen Boligsameie
5628,Sjølystpromenaden Boligsameie
5629,Parkhaven Boligsameie
5630,Theresesgate 14B Sameiet
5631,Skullerud Parken Borettslag
5636,Hoffsparken Boligsameie
5639,Haakons Have Boligsameie
5641,Hafrsfjordgate 24/26 AS
5642,Det Glade Kvartal Borettslagii
5643,Konglerudtoppen Bs
5644,Smiejordet Sameie
5645,Ringgatens Byggeselskap I AS
5646,Kolbjørnsrud Borettslag
5647,Rolvsrud Park II Sameie
5648,Tåsenløkkens Boligselskap Brl
5650,Bakkev 3-5-7-9 og Ø Skogv 8 SE
5651,Elstersgate 2 Sameie
5653,Årvollskogen Boligsameie I
5655,Solhaven Boligsameie
5657,Professor Dahlsgt 39 AS
5658,Øvre Veitvet Borettslag
5659,Grefsen Vest Panorama Sameiet
5663,Jacob Aallsgate 3 Sameie
5664,Parkveien 13 Sameie
5665,Utsyn Boligsameie
5666,Bjerregaardsgates Boligs. AS
5667,Parkhuset Sameiet
5669,Ringnes Park Øst 8 Sameie
5673,Skullerudhagen Borettslag
5674,Sleiverud Boligsameie
5676,Ringnes Park Øst 5 Sameie
5677,Ringnes Park Øst 6 Sameie
5678,Ringnes Park Øst 7 Sameie
5679,Studio Pilestredet Sameie
5682,Skullerudlunden Borettslag
5688,Bestumveien 2 Sameie
5705,Solsiden 2 Boligsameie
5714,Grorud Torg Sameiet
5715,Skole-Bakken Sameie
5726,Stovnersletta Boligsameie
6001,Bolteløkka Alle 10 Ans
6003,Tøyengata 15 Borettslag
6007,Løvenskioldsgate 3 A/S
6009,Ulven Borettslag
6012,Treschowsgate Terrasse E A/S
6014,Furutoppen Boligsameie
6016,Schøningsgate 25 Sameiet
6017,Sameiet Schous Plass 3 A-D
6019,Brinken 9-13 Sameiet
6021,Søndre Kragskogen Boligsameie
6027,Bråtenalleen 36 Sameiet
6028,Brekkelia Borettslag
6032,Nygårdkollen Boligaksjeselskap
6033,Grefsenveien 17 Boligsameie
6036,Vestliplatået Boligsameie
6037,Bergensgata 3 Borettslag
6041,Unibo Sameie
6043,Vibesgate 14 Sameiet
6044,Evald Ryghs Gate 16 A/S
6047,Torshov Kvartal 3 B/L
6048,Vestlisletta Huseierlag
6055,Københavngaten 14 Sameie
6058,Gimleveien 24 S/E
6059,Vestliberget Boligsameie
6060,Sarpsborggt. 16 Sameiet
6062,Torshov Kvartal XIII B/L
6064,Ullernbakken Boligsameie
6067,Magnus Bergs Gt 6 A/S
6070,Treschowsgt. Terrasse D A/S
6073,Jarlegate 19 B/L
6078,Eika 2 Sameie
6079,Nordre Åsen Kv Iia B/L
6080,Johannes Brunsgt.12 d/e AS
6082,Fbk Sameiet
6083,Manglerudvn 62-148 Grendelag
6084,Bjørn Stallaresv. 21/29 B/L
6091,Kjelsåshaugen S/E
6093,Valdresgt 16 S/E
6096,Nils Huusgt. 22 Sameiet
6097,Bentsebrugt 25 A/S
6099,Bentsebrugt. 29/31 B/L
6101,Holenløkken II A/S
6509,Camilla Collettsv 20 SE
6517,Gyldenløvesgt 14 S/E
6530,Kolås B/S
6534,Ole Fladagers Gate 10 AS Utg
6535,Nedre Prinsdalsbråten Boligsam
6537,Neuberggt 9 S/E
6578,Vestliterrassen B/S
6720,Oslo Røde Kors Eiendom AS
6724,Mogens Thorsens Gate 10
6728,Silurveien 14
6729,Fr Stangsgt 23
6883,Bygdelagssamskibnaden
6887,Chr. Michelsensgt. 15 AS
6892,Trondhjemsveien 179-185 AS
6893,Schouparken AS
6940,Ica Eiendom A/S
7909,Holmen Senterdrift AS
8731,Brinken 49
8732,Skedsmogt 10
0024,Munkegården Borettslag
0031,Etterstad Nord Borettslag
0099,Etterstad Vest Borettslag
0109,Gaustadfunksjonærenes B/L
0130,Søsterhaugen Borettslag
0155,Keyserløkka Forretningsbygg
0157,Pynten Forretningsbygg
0172,Kalbakken Fyrhus Sameie
0180,Tokerud Servicesentral S/E
0184,Stift Støttelagets Personalbol
0190,Hovseter Vaktmestersentral
0209,Rektorhaugen Borettslag
0251,Langmyra Borettslag
0272,Jomfrubråten Borettslag
0362,Nordtvedtjordet Borettslag
0372,Ravnkollen Borettslag
0373,Røverkollen Borettslag
0374,Svarttjern Borettslag
0375,Emanuelfjell Borettslag
0376,Tiurleiken Borettslag
0378,Orremyr Borettslag
0396,Ellingsrudåsen Borettslag
0397,Karihaugen Borettslag
0406,Etterstadsletta 46 Borettslag
0442,Karilia Borettslag
0471,Hallagerbakken Borettslag
0473,Storfjellet Borettslag
0474,Øvre Ravnåsen Borettslag
0501,Vestskrenten Borettslag
0502,Nordre Åsgården Borettslag
0503,Søndre Åsgården Borettslag
0507,Tirilltoppen Borettslag
0528,Bogerud Garasjelag A/L
0529,Liakollen Borettslag
0546,Nedre Ravnåsen Borettslag
0551,Midtre Ravnåsen Borettslag
0570,Åstun Boligsameie
0575,Tirillsletta Borettslag
0598,Gøteborggata BL
0603,Krystallen Borettslag
0614,Høgåsen Borettslag
0617,Furulia Borettslag
0620,Krummedike Borettslag
0857,Korsgata 16 Sameiet
1044,Sundenga Boligsameie
1056,Brenninghaugen Huseierlag
1084,Tonsenhagen Vaskerier
1107,Solhaug Garasjelag
1113,Boligsameiet Idunsgate 5
1123,Thorvald Meyersgate 79 Brl
1153,Sameiet Drøbak Golf Panorama
1169,Boligsameiet Sorgenfrigaten 1
1173,Sameiet Lilleakerveien 27
1202,Alna Terrasse Boligsameie
1204,Stang Terrasse Boligsameie
1231,Jenssens Have Sameie
1721,Sameiet Kalbakken Vaskeri
3015,Simensbrekka
3054,Vogtsgate 10 - 28
3058,Glimmerveien
3924,S/E St.Halvardsgate 59
3927,Sameiet Schultzgate 5
4108,Sameiet Slottsfjellet
4109,Sameiet Slottsbakken
4121,Vevelstadåsen Sameie
4122,Vevelstadskogen Sameie
4123,Vevelstadlia Sameie
4134,Sætreskogveien
4139,Garasjehuset Søndre Skrenten
4143,Bs Jomfrubråtveien 25
4163,Bs Nordbyhagen 111-157
4165,Bs Solåsen Terrasse
4166,Sameiet Rådhusgaten 26
4167,Øståsen Bs
4222,Nedredammen Boligsameie
4295,Sameiet Slottslia
4299,Sameiet Slottsåsen
5017,Trondheimsveien 111 S/E
5022,Fossveien 12 Borettslag
5049,Søndregate 10 Borettslaget
5066,Sørkedalsveien 1 S/E
5071,Romsdalsgt.5 Sameiet
5077,Inkognitogate 22 A/S
5091,Frysja B/L
5120,Jope AS
5124,Romsdalsgt.10/Falsensgt.25-33
5133,Tonsenhagen 16 S/E
5153,Lakkegt. 73 S/E
5217,Tonsenhagen 21 Sameie
5221,Solbakken 1 Boligsameie
5234,Kampengata 28 B/L
5255,Niels Juelsgt. 6 Sameie
5262,Aasen Garasjelag AS
5290,Villaveien 5-15 B/L
5308,Årvollia Eierforening
5309,Ammerudsletta Borettslag
5322,SE Sannergata Øvre Foss Felles
5331,Sørkedalsveien 3 Sameie
5333,Torshovgaten 5 Sameie
5343,Herregårdsterrassen Sameie
5351,Marselisgt 31 BL
5357,Holmlia Boligsameie
5381,Grønlandsleiret 10 SE
5396,Josefinesgate 33 Sameie
5398,Calmeyersgt. 4 S/E
5411,Rådhusgata 21 Sameie
5416,Kirkeveien 112 Borettslag
5450,Universitetspensjonistenes Brl
5451,Etterstadkroken Garasjeanlegg
5472,Vossegt. 34 Sameie
5528,Schultzehaugen Vel
5536,Pilestredet Park Garasjesameie
5568,Elvebredden Garasjesameie
5652,Hasletoppen Boligsameie
6002,Kringsjåbygg Sameie
6005,Sognsletta Huseierforening
6026,Smålensgata 11 Sameie
6029,Hagelundveien 2 A/S
6034,Prof.Dahlsgate 31 og 33 Sameie
6039,Øvre Kringsjå Borettslag
6053,Vestlimyra Garasjelag
6056,Tonsenhagen I Sameiet
6066,Tonsenhagen 12 Sameiet
6081,Høyenhall Terrasse Boligsameie
6088,Brekkelia Garasjelag
6508,Bølerskogen Brl II Gar.Lag A/L
6541,Rudshøgda Terrasse B/S
6564,Tonsenhagen 15  S/E
6566,Tonsenhagen 17 Boligsameie
6568,Tonsenhagen 19 Boligsameie
6582,Øvre Grønlivei 16 S/E
6879,Gransdalen 29 AS
8734,Schwensens Gate 6
8736,Trondheimsvn. 403
8737,Trondheimsvn. 405
8738,Urtegt. 6 A og B
1201,Nygaard Stang Boligsameie
5689,Nordre Skrenten 1 Sameiet
1057,Brenninghaugen Garasjelag
1048,Fjellhushaugen garasjelag I
0470,Skovbakken Borettslag
1176,E-Sameiet Malerhaugveien
1407,Boligsameiet Ensjøveien 24-26
5590,Sjølyststranda Drift
5704,Ringnes Park Øst Gårdsrom
6872,Bygningsarb. Hus H.Ibsensgt.7
0046,Etterstad Øst Borettslag
1179,Sameiet Bygdøy Alle 115/117
3715,Grefsen Brannstasjon S/E Utg
4019,Ullevålsvn 48 E  SE
4040,Lodalen Utvikling AS
5264,Akersveien 24 Sameie
5686,Jacob Aallsgt. 1 Sameie
5762,Gabelsgate 46 Sameiet
1190,SE Cort Adelers Gate 20
0255,Manglerud Senter
0363,Ammerud Varmesentral AS
1193,Krokstien Brl
1191,Sameiet Haakon Den Godes V 16
0355,Ellingsrudåsen Vaktmestersentr
1175,Hagan Atrium Brl
1166,Sølfastøya Elvepark Brl
1192,Sameiet Voksenkollveien 5
1154,Baandfabrikken Brl
1182,Brl Jørgen Moes Gate 1 B
1186,Borettslaget Bygget 1972 Ua
1177,Sameiet Preståsen Park II
1185,Sameiet Nordraaksgate 4-6
5243,Ryenstubben IV Garasjelag
1174,Sameiet Hagan Atrium
1178,Sameiet Jens Bjelkesgt 9 Utg
6076,Manglerudvn 62-72 Sameie
3997,Thunesvei 13 S/E
5720,Pilestredet Park 11-13 SE
5729,Pilestredet Park Økodrift(ppø)
0571,Ellingsrud Grendehus Sameiet
0634,Ballparken Borettslag
8501,Youngstorget 3 AS
0613,Ryenbergveien Borettslag
5606,Skillebekken Borettslag
5743,Grefsen Bad Borettslag
5716,Kirkeveien 49 Borettslag
5697,Frederik Stangsgt. 4 Sameie
5534,Nesodden Terrasse Borettslag
5713,Riddervoldsgate 3 Sameie
5724,Frysjaveien 27 Sameie
5362,Skullerudtunet 1 BL
5683,Triaden Sameie
5730,Gulodden Hyttesameie
1183,Sølfastøya Garasjelag
5000,OBOS Eiendomsforvaltning AS
2235,Lillo Butikk
4911,Casinetto B/L's Barnehave
7000,HBRI AS
5490,Etterstadkroken Vel
5549,Bergensgate 26 Garasjesameie U
5529,Schultzehaugen Garasjesameie
5440,Jordalgata 2 Sameie
5699,Christofferstunet AS
5764,Eiksveien 67/69 Sameie
1199,Sameiet Edv.Griegs Vei 3-5
1302,Sameiet Kystad Terrasse
1172,Parkeringssameiet H 16
6804,Ensjøveien 25 AS
5579,Baglerbyen Garasjesameie
1423,Sameiet Blomsterenga
5455,Lunden Hageby Vel
5064,Havnagarasjene AS
0597,Breimokvartalet Sameie
1194,Sameiet Teglverksgata 9
1254,Løkenhavna/Huseierf.
0558,Haugerud Varmesentral AS
0609,Gøteborggata 31 Eiers.Sameie
5595,Damsgård Ungdomsboliger Brl Ut
5695,Parkens Garasjesameie
5696,Brochmannsgate 3 Sameiet
5700,Nydalen Kvarter Sameie
5690,Nordre Skrenten 4 Sameiet
5761,Nordahl Brunsgate 9 Borettslag
5694,Hesteskoen Ferie Borettslag
5731,Karihaugen Boligsameie
5734,Elveveien Terrasse Boligsameie
5605,Det Lille Grønne Sameiet Utg
1315,Brl Nedre Møllenberg Gt 76 C
1314,Brl Nedre Møllenberg Gt 72
5649,Ekebergkleiva Borettslag
5672,Nedre Skogvei Sameiet
5773,Skullerudhagen Parkering S/E
5725,Rødstuveien 2/14 Boligsameie
5448,Skullerudtunet Garasjesameie
5314,Utsikten Boligsameie
1342,S/E Rosenborg Park B5/B6 Utg
1399,Dalgårdstunet Sameie
1397,Sameiet Mellomila 92-94
1341,Sameiet Rosenborg Park B3 Utg
1335,Sameiet Vikhov Park B1
1389,Sameiet Valentinlyst Garden
1137,Borettslaget Paulus Plass 5
5765,Vestlia 1 Sameie
1393,Sameiet Eplehaven
1343,Olderdalstunet Sameie
5698,Svaneveien Sameierlag
5728,Guristuveien Borettslag
1036,Bs Folke Bernadottesvei 10-30
6928,Armada Eiendom AS
5661,Sølvberget-Borettslag
5722,Løkkehusene Boligsameie
5580,Baglerstredet Fellesareal SE
5634,Sjølystgården Boligsameie
1380,Sameiet Norhallen Terrasse
1381,Sameiet Parken
1373,Solveien Sameie 10-12
5261,Lillomarka Boligsameie
5537,Hallingsgate 3 Sameie
8733,Conradisgate 2
3730,Væringkleven 1 AS
5016,Carl Berner Forretninger A/S
6542,Rudshøgda Terrasse Huseierlag
5670,Soria Moria Ferie Borettslag
5638,Smartapart 1 Borettslag
3735,Hammerfestgata 7 S/E
5756,Enebakkveien 15 Borettslag
1383,Borettslaget Nordsiveien 45
1356,Sameiet Nedre Ila 3
5732,Motzfeldtsgate 29-31-33 Brl
0021,Etterstadsvingen Borettslag
1350,Sameiet Brudalstunet
0217,Etterstadgarasjene A/S
5769,Borettslaget Collettsgate 50
0068,Treschowsgaten Nær.Lokaler A/S
6402,Lodalen E2 Da
0320,Romsås Vaktmestersentral
0391,Tokerud Varmesentral A/S
5313,Rudshøgda IV Huseierforening
5075,Vallerudåsen Huseierforening
1305,Borettslaget Elvebredden
1319,Borettslaget Stabelvollen
5662,Gaustatunet Borettslag
1307,AS Fjellseterveien 12/14
5778,Leiv Eirikssonsgate 5 Sameie
5609,Quadraturen Eierseksjonssameie
1187,Borettslaget Casa Calmeyer
1196,Lissefabrikken Borettslag
1198,Borettslaget Chr.Krohgs Gt 43
1207,Sameiet Røa Terrasse
1188,Sameiet Casa Calmeyer
5739,Fjordveien 88 Sameie
0326,Bogerud Varmesentral A/S
1195,Sameiet Lissefabrikken
5755,Uelandsgate 24 Borettslag
5317,Stockflethsgt. 51
5330,Sagene Ring Vel
1230,Teglverket Borettslag
0876,OBOS Forvaltor AS
1344,S/E Okstadplassen 33-35-37 Utg
0637,Fredensborg SE II
1312,Sameiet Jordbærsti1
5660,Elvekanten Brl
5253,Albertine Borettslag
1197,Tærud Garasjesameie
4912,Skøyen Vest Søppelsug Sameie
5625,Heimdalsgata 4 Borettslag
3945,Solbakken Barnehage
0628,Rosenholm  Garasjesameie
5635,Karenslyst Plass Sameie
1303,Bs Storbakken Terrasse
1284,Sameiet Stillverksveien 20og22
1285,Sameiet Stillverksveien 24og26
5707,Solsiden 4 Boligsameie
5735,Haugerudhagan Borettslag
0610,Norbygatekvartalet Sameie
1409,Skogen Boligsameie
5640,Wøyen Torg Borettslag
5633,Hoffselva Boligsameie
5692,Studio Pilestredet Garasjesame
0218,Kaldbakken Forr.Bygg II
5388,Rudshøgda IV C Sameie
2012,Pilestredet 53
0269,Homannsbyen Næringslokaler
0629,Rosenholm Utomhussameie
5637,Vestparken 1 Sameie
0350,Ammerud Senter
0319,Byggveien Garasjer
0587,Norbygata  3-9-13 Borettslag
0133,Teisen Vest Forretningsbygg
0119,Flaen Forretningsbygg I
5623,Garman Borettslag
5691,Nordre Skrenten Garasjehus
5681,Skullerudløkka Borettslag
0633,Fredensborg Garasjesameie
5656,Melbygården Borettslag
5754,Grefsentoppen Boligsameie
1368,Sameiet Stubbantunet
5304,Jessenløkken B/L
1375,Sameiet Nobø B2
1395,Sameiet Abrahamsengården Utg
5311,Toppen Boligsameie
1351,Eierseksjonssameiet Heimdal Te
1365,Sameiet Mellomila 90
5618,Nye Major Borettslag
5632,Sofienberggata 2 B-C Sameie
5626,Heimdalsgata 4 Sameie
